vial,cage,cagediet,assaydiet,lifespan
60,4d,4,3,36
60,4d,4,3,36
60,4d,4,3,38.5
60,4d,4,3,41
60,4d,4,3,41
60,4d,4,3,41
60,4d,4,3,41
60,4d,4,3,43
60,4d,4,3,43
60,4d,4,3,43
60,4d,4,3,43
60,4d,4,3,43
60,4d,4,3,45.5
60,4d,4,3,45.5
60,4d,4,3,45.5
60,4d,4,3,45.5
60,4d,4,3,45.5
60,4d,4,3,45.5
60,4d,4,3,45.5
60,4d,4,3,45.5
60,4d,4,3,45.5
60,4d,4,3,48
60,4d,4,3,48
60,4d,4,3,48
60,4d,4,3,48
60,4d,4,3,48
60,4d,4,3,52.5
60,4d,4,3,66.5
61,4a,4,3,17.5
61,4a,4,3,27
61,4a,4,3,43
61,4a,4,3,43
61,4a,4,3,48
61,4a,4,3,50
61,4a,4,3,57
61,4a,4,3,57
61,4a,4,3,59.5
61,4a,4,3,59.5
61,4a,4,3,59.5
61,4a,4,3,62
61,4a,4,3,62
61,4a,4,3,62
61,4a,4,3,62
61,4a,4,3,64
61,4a,4,3,64
61,4a,4,3,64
61,4a,4,3,64
61,4a,4,3,64
61,4a,4,3,66.5
61,4a,4,3,66.5
61,4a,4,3,66.5
61,4a,4,3,66.5
61,4a,4,3,66.5
61,4a,4,3,69
61,4a,4,3,69
61,4a,4,3,69
61,4a,4,3,69
61,4a,4,3,71
61,4a,4,3,71
61,4a,4,3,71
61,4a,4,3,71
61,4a,4,3,71
61,4a,4,3,73.5
61,4a,4,3,73.5
61,4a,4,3,73.5
61,4a,4,3,73.5
61,4a,4,3,73.5
61,4a,4,3,73.5
62,4a,4,3,15
62,4a,4,3,27
62,4a,4,3,31.5
62,4a,4,3,43
62,4a,4,3,45.5
62,4a,4,3,45.5
62,4a,4,3,48
62,4a,4,3,48
62,4a,4,3,48
62,4a,4,3,48
62,4a,4,3,50
62,4a,4,3,50
62,4a,4,3,52.5
62,4a,4,3,52.5
62,4a,4,3,52.5
62,4a,4,3,55
62,4a,4,3,59.5
62,4a,4,3,59.5
62,4a,4,3,59.5
62,4a,4,3,59.5
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,62
62,4a,4,3,64
62,4a,4,3,64
62,4a,4,3,66.5
62,4a,4,3,66.5
62,4a,4,3,66.5
62,4a,4,3,66.5
62,4a,4,3,69
62,4a,4,3,69
62,4a,4,3,69
63,4a,4,3,36
63,4a,4,3,43
63,4a,4,3,48
63,4a,4,3,48
63,4a,4,3,48
63,4a,4,3,48
63,4a,4,3,52.5
63,4a,4,3,52.5
63,4a,4,3,52.5
63,4a,4,3,55
63,4a,4,3,55
63,4a,4,3,57
63,4a,4,3,59.5
63,4a,4,3,59.5
63,4a,4,3,59.5
63,4a,4,3,59.5
63,4a,4,3,59.5
63,4a,4,3,59.5
63,4a,4,3,59.5
63,4a,4,3,59.5
63,4a,4,3,62
63,4a,4,3,62
63,4a,4,3,62
63,4a,4,3,62
63,4a,4,3,62
63,4a,4,3,62
63,4a,4,3,62
63,4a,4,3,64
63,4a,4,3,66.5
63,4a,4,3,66.5
63,4a,4,3,66.5
63,4a,4,3,66.5
63,4a,4,3,66.5
63,4a,4,3,69
63,4a,4,3,69
63,4a,4,3,69
63,4a,4,3,69
63,4a,4,3,71
63,4a,4,3,73.5
63,4a,4,3,73.5
64,4b,4,3,17.5
64,4b,4,3,20
64,4b,4,3,31.5
64,4b,4,3,36
64,4b,4,3,36
64,4b,4,3,38.5
64,4b,4,3,38.5
64,4b,4,3,41
64,4b,4,3,41
64,4b,4,3,43
64,4b,4,3,43
64,4b,4,3,45.5
64,4b,4,3,45.5
64,4b,4,3,48
64,4b,4,3,48
64,4b,4,3,48
64,4b,4,3,48
64,4b,4,3,48
64,4b,4,3,48
64,4b,4,3,52.5
64,4b,4,3,52.5
64,4b,4,3,52.5
64,4b,4,3,52.5
64,4b,4,3,59.5
64,4b,4,3,59.5
64,4b,4,3,59.5
64,4b,4,3,59.5
64,4b,4,3,62
64,4b,4,3,62
64,4b,4,3,62
64,4b,4,3,62
64,4b,4,3,66.5
64,4b,4,3,66.5
64,4b,4,3,66.5
64,4b,4,3,66.5
64,4b,4,3,69
64,4b,4,3,69
64,4b,4,3,69
64,4b,4,3,69
64,4b,4,3,73.5
65,4b,4,3,31.5
65,4b,4,3,36
65,4b,4,3,36
65,4b,4,3,38.5
65,4b,4,3,43
65,4b,4,3,43
65,4b,4,3,45.5
65,4b,4,3,45.5
65,4b,4,3,45.5
65,4b,4,3,45.5
65,4b,4,3,45.5
65,4b,4,3,48
65,4b,4,3,48
65,4b,4,3,50
65,4b,4,3,50
65,4b,4,3,50
65,4b,4,3,52.5
65,4b,4,3,52.5
65,4b,4,3,52.5
65,4b,4,3,52.5
65,4b,4,3,52.5
65,4b,4,3,52.5
65,4b,4,3,55
65,4b,4,3,57
65,4b,4,3,59.5
65,4b,4,3,59.5
65,4b,4,3,62
65,4b,4,3,62
65,4b,4,3,64
65,4b,4,3,66.5
65,4b,4,3,66.5
65,4b,4,3,66.5
65,4b,4,3,66.5
65,4b,4,3,66.5
65,4b,4,3,66.5
65,4b,4,3,69
65,4b,4,3,69
65,4b,4,3,69
65,4b,4,3,71
65,4b,4,3,73.5
66,4b,4,3,13
66,4b,4,3,27
66,4b,4,3,31.5
66,4b,4,3,36
66,4b,4,3,36
66,4b,4,3,41
66,4b,4,3,45.5
66,4b,4,3,48
66,4b,4,3,50
66,4b,4,3,50
66,4b,4,3,50
66,4b,4,3,50
66,4b,4,3,52.5
66,4b,4,3,52.5
66,4b,4,3,52.5
66,4b,4,3,52.5
66,4b,4,3,52.5
66,4b,4,3,52.5
66,4b,4,3,55
66,4b,4,3,55
66,4b,4,3,55
66,4b,4,3,55
66,4b,4,3,55
66,4b,4,3,55
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,59.5
66,4b,4,3,66.5
66,4b,4,3,66.5
67,4c,4,3,41
67,4c,4,3,43
67,4c,4,3,43
67,4c,4,3,48
67,4c,4,3,48
67,4c,4,3,52.5
67,4c,4,3,52.5
67,4c,4,3,52.5
67,4c,4,3,52.5
67,4c,4,3,52.5
67,4c,4,3,52.5
67,4c,4,3,52.5
67,4c,4,3,55
67,4c,4,3,57
67,4c,4,3,59.5
67,4c,4,3,59.5
67,4c,4,3,59.5
67,4c,4,3,59.5
67,4c,4,3,59.5
67,4c,4,3,62
67,4c,4,3,62
67,4c,4,3,62
67,4c,4,3,62
67,4c,4,3,62
67,4c,4,3,64
67,4c,4,3,64
67,4c,4,3,64
67,4c,4,3,64
67,4c,4,3,66.5
67,4c,4,3,66.5
67,4c,4,3,66.5
67,4c,4,3,69
67,4c,4,3,69
67,4c,4,3,69
67,4c,4,3,69
67,4c,4,3,71
67,4c,4,3,71
67,4c,4,3,78
67,4c,4,3,80.5
68,4c,4,3,43
68,4c,4,3,48
68,4c,4,3,50
68,4c,4,3,52.5
68,4c,4,3,55
68,4c,4,3,55
68,4c,4,3,57
68,4c,4,3,59.5
68,4c,4,3,59.5
68,4c,4,3,59.5
68,4c,4,3,59.5
68,4c,4,3,59.5
68,4c,4,3,59.5
68,4c,4,3,59.5
68,4c,4,3,62
68,4c,4,3,62
68,4c,4,3,62
68,4c,4,3,62
68,4c,4,3,64
68,4c,4,3,66.5
68,4c,4,3,66.5
68,4c,4,3,66.5
68,4c,4,3,66.5
68,4c,4,3,66.5
68,4c,4,3,66.5
68,4c,4,3,69
68,4c,4,3,69
68,4c,4,3,71
68,4c,4,3,71
68,4c,4,3,73.5
68,4c,4,3,73.5
68,4c,4,3,73.5
68,4c,4,3,73.5
68,4c,4,3,73.5
68,4c,4,3,73.5
68,4c,4,3,73.5
68,4c,4,3,73.5
68,4c,4,3,73.5
68,4c,4,3,76
68,4c,4,3,78
69,4c,4,3,27
69,4c,4,3,36
69,4c,4,3,43
69,4c,4,3,45.5
69,4c,4,3,45.5
69,4c,4,3,48
69,4c,4,3,48
69,4c,4,3,48
69,4c,4,3,48
69,4c,4,3,48
69,4c,4,3,48
69,4c,4,3,50
69,4c,4,3,50
69,4c,4,3,52.5
69,4c,4,3,52.5
69,4c,4,3,52.5
69,4c,4,3,52.5
69,4c,4,3,52.5
69,4c,4,3,55
69,4c,4,3,57
69,4c,4,3,59.5
69,4c,4,3,62
69,4c,4,3,62
69,4c,4,3,62
69,4c,4,3,62
69,4c,4,3,62
69,4c,4,3,62
69,4c,4,3,62
69,4c,4,3,62
69,4c,4,3,62
69,4c,4,3,64
69,4c,4,3,64
69,4c,4,3,64
69,4c,4,3,64
69,4c,4,3,64
69,4c,4,3,64
69,4c,4,3,64
69,4c,4,3,64
69,4c,4,3,66.5
69,4c,4,3,66.5
70,4d,4,3,38.5
70,4d,4,3,45.5
70,4d,4,3,45.5
70,4d,4,3,45.5
70,4d,4,3,48
70,4d,4,3,48
70,4d,4,3,50
70,4d,4,3,50
70,4d,4,3,52.5
70,4d,4,3,55
70,4d,4,3,55
70,4d,4,3,55
70,4d,4,3,57
70,4d,4,3,57
70,4d,4,3,57
70,4d,4,3,57
70,4d,4,3,59.5
70,4d,4,3,59.5
70,4d,4,3,59.5
70,4d,4,3,59.5
70,4d,4,3,62
70,4d,4,3,64
70,4d,4,3,64
70,4d,4,3,64
70,4d,4,3,64
70,4d,4,3,64
70,4d,4,3,64
70,4d,4,3,66.5
70,4d,4,3,66.5
70,4d,4,3,66.5
70,4d,4,3,66.5
70,4d,4,3,66.5
70,4d,4,3,66.5
70,4d,4,3,66.5
70,4d,4,3,69
70,4d,4,3,71
70,4d,4,3,71
70,4d,4,3,71
70,4d,4,3,73.5
70,4d,4,3,80.5
71,4d,4,3,17.5
71,4d,4,3,27
71,4d,4,3,43
71,4d,4,3,50
71,4d,4,3,52.5
71,4d,4,3,52.5
71,4d,4,3,52.5
71,4d,4,3,55
71,4d,4,3,57
71,4d,4,3,59.5
71,4d,4,3,59.5
71,4d,4,3,59.5
71,4d,4,3,59.5
71,4d,4,3,62
71,4d,4,3,62
71,4d,4,3,62
71,4d,4,3,62
71,4d,4,3,62
71,4d,4,3,62
71,4d,4,3,62
71,4d,4,3,62
71,4d,4,3,64
71,4d,4,3,64
71,4d,4,3,64
71,4d,4,3,64
71,4d,4,3,64
71,4d,4,3,66.5
71,4d,4,3,66.5
71,4d,4,3,66.5
71,4d,4,3,66.5
71,4d,4,3,66.5
71,4d,4,3,66.5
71,4d,4,3,66.5
71,4d,4,3,69
71,4d,4,3,69
71,4d,4,3,71
71,4d,4,3,73.5
71,4d,4,3,73.5
71,4d,4,3,73.5
71,4d,4,3,73.5
72,4d,4,3,1
72,4d,4,3,17.5
72,4d,4,3,43
72,4d,4,3,43
72,4d,4,3,45.5
72,4d,4,3,48
72,4d,4,3,48
72,4d,4,3,48
72,4d,4,3,50
72,4d,4,3,52.5
72,4d,4,3,55
72,4d,4,3,55
72,4d,4,3,57
72,4d,4,3,57
72,4d,4,3,57
72,4d,4,3,59.5
72,4d,4,3,59.5
72,4d,4,3,59.5
72,4d,4,3,59.5
72,4d,4,3,62
72,4d,4,3,62
72,4d,4,3,62
72,4d,4,3,62
72,4d,4,3,62
72,4d,4,3,64
72,4d,4,3,64
72,4d,4,3,64
72,4d,4,3,66.5
72,4d,4,3,66.5
72,4d,4,3,66.5
72,4d,4,3,69
72,4d,4,3,69
72,4d,4,3,69
72,4d,4,3,69
72,4d,4,3,69
72,4d,4,3,71
72,4d,4,3,71
72,4d,4,3,73.5
72,4d,4,3,73.5
72,4d,4,3,80.5
73,1a,1,4,8
73,1a,1,4,8
73,1a,1,4,31.5
73,1a,1,4,38.5
73,1a,1,4,38.5
73,1a,1,4,38.5
73,1a,1,4,43
73,1a,1,4,43
73,1a,1,4,43
73,1a,1,4,43
73,1a,1,4,45.5
73,1a,1,4,45.5
73,1a,1,4,45.5
73,1a,1,4,45.5
73,1a,1,4,45.5
73,1a,1,4,45.5
73,1a,1,4,45.5
73,1a,1,4,45.5
73,1a,1,4,45.5
73,1a,1,4,50
73,1a,1,4,50
73,1a,1,4,52.5
73,1a,1,4,52.5
73,1a,1,4,52.5
73,1a,1,4,52.5
73,1a,1,4,57
73,1a,1,4,59.5
73,1a,1,4,59.5
73,1a,1,4,59.5
73,1a,1,4,59.5
73,1a,1,4,62
73,1a,1,4,62
73,1a,1,4,62
73,1a,1,4,64
73,1a,1,4,64
73,1a,1,4,66.5
73,1a,1,4,66.5
73,1a,1,4,71
73,1a,1,4,76
73,1a,1,4,83
74,1a,1,4,8
74,1a,1,4,31.5
74,1a,1,4,31.5
74,1a,1,4,31.5
74,1a,1,4,31.5
74,1a,1,4,31.5
74,1a,1,4,36
74,1a,1,4,41
74,1a,1,4,41
74,1a,1,4,41
74,1a,1,4,45.5
74,1a,1,4,45.5
74,1a,1,4,45.5
74,1a,1,4,45.5
74,1a,1,4,48
74,1a,1,4,48
74,1a,1,4,50
74,1a,1,4,50
74,1a,1,4,50
74,1a,1,4,52.5
74,1a,1,4,52.5
74,1a,1,4,52.5
74,1a,1,4,52.5
74,1a,1,4,52.5
74,1a,1,4,52.5
74,1a,1,4,55
74,1a,1,4,55
74,1a,1,4,55
74,1a,1,4,57
74,1a,1,4,59.5
74,1a,1,4,59.5
74,1a,1,4,59.5
74,1a,1,4,59.5
74,1a,1,4,62
74,1a,1,4,64
74,1a,1,4,64
74,1a,1,4,66.5
74,1a,1,4,66.5
74,1a,1,4,73.5
75,1a,1,4,27
75,1a,1,4,29
75,1a,1,4,29
75,1a,1,4,29
75,1a,1,4,29
75,1a,1,4,34
75,1a,1,4,36
75,1a,1,4,36
75,1a,1,4,38.5
75,1a,1,4,38.5
75,1a,1,4,38.5
75,1a,1,4,38.5
75,1a,1,4,38.5
75,1a,1,4,38.5
75,1a,1,4,41
75,1a,1,4,45.5
75,1a,1,4,45.5
75,1a,1,4,45.5
75,1a,1,4,45.5
75,1a,1,4,48
75,1a,1,4,48
75,1a,1,4,50
75,1a,1,4,50
75,1a,1,4,50
75,1a,1,4,52.5
75,1a,1,4,52.5
75,1a,1,4,52.5
75,1a,1,4,52.5
75,1a,1,4,52.5
75,1a,1,4,55
75,1a,1,4,55
75,1a,1,4,57
75,1a,1,4,57
75,1a,1,4,57
75,1a,1,4,59.5
75,1a,1,4,59.5
75,1a,1,4,66.5
75,1a,1,4,66.5
75,1a,1,4,73.5
75,1a,1,4,76
76,1b,1,4,8
76,1b,1,4,22
76,1b,1,4,27
76,1b,1,4,31.5
76,1b,1,4,31.5
76,1b,1,4,31.5
76,1b,1,4,31.5
76,1b,1,4,34
76,1b,1,4,36
76,1b,1,4,38.5
76,1b,1,4,38.5
76,1b,1,4,38.5
76,1b,1,4,45.5
76,1b,1,4,45.5
76,1b,1,4,45.5
76,1b,1,4,48
76,1b,1,4,48
76,1b,1,4,50
76,1b,1,4,50
76,1b,1,4,50
76,1b,1,4,50
76,1b,1,4,52.5
76,1b,1,4,52.5
76,1b,1,4,52.5
76,1b,1,4,52.5
76,1b,1,4,55
76,1b,1,4,55
76,1b,1,4,55
76,1b,1,4,57
76,1b,1,4,59.5
76,1b,1,4,59.5
76,1b,1,4,62
76,1b,1,4,62
76,1b,1,4,62
76,1b,1,4,64
76,1b,1,4,64
76,1b,1,4,66.5
76,1b,1,4,66.5
76,1b,1,4,73.5
76,1b,1,4,80.5
77,1b,1,4,1
77,1b,1,4,3.5
77,1b,1,4,10.5
77,1b,1,4,27
77,1b,1,4,27
77,1b,1,4,31.5
77,1b,1,4,31.5
77,1b,1,4,31.5
77,1b,1,4,31.5
77,1b,1,4,31.5
77,1b,1,4,34
77,1b,1,4,34
77,1b,1,4,34
77,1b,1,4,34
77,1b,1,4,34
77,1b,1,4,34
77,1b,1,4,38.5
77,1b,1,4,38.5
77,1b,1,4,41
77,1b,1,4,41
77,1b,1,4,43
77,1b,1,4,43
77,1b,1,4,43
77,1b,1,4,43
77,1b,1,4,45.5
77,1b,1,4,45.5
77,1b,1,4,45.5
77,1b,1,4,48
77,1b,1,4,48
77,1b,1,4,48
77,1b,1,4,57
77,1b,1,4,57
77,1b,1,4,57
77,1b,1,4,59.5
77,1b,1,4,59.5
77,1b,1,4,59.5
77,1b,1,4,62
77,1b,1,4,64
77,1b,1,4,66.5
77,1b,1,4,71
78,1b,1,4,3.5
78,1b,1,4,34
78,1b,1,4,34
78,1b,1,4,36
78,1b,1,4,36
78,1b,1,4,38.5
78,1b,1,4,41
78,1b,1,4,41
78,1b,1,4,41
78,1b,1,4,41
78,1b,1,4,41
78,1b,1,4,41
78,1b,1,4,41
78,1b,1,4,41
78,1b,1,4,41
78,1b,1,4,45.5
78,1b,1,4,45.5
78,1b,1,4,48
78,1b,1,4,48
78,1b,1,4,48
78,1b,1,4,50
78,1b,1,4,50
78,1b,1,4,52.5
78,1b,1,4,52.5
78,1b,1,4,52.5
78,1b,1,4,52.5
78,1b,1,4,52.5
78,1b,1,4,57
78,1b,1,4,57
78,1b,1,4,59.5
78,1b,1,4,59.5
78,1b,1,4,62
78,1b,1,4,62
78,1b,1,4,64
78,1b,1,4,66.5
78,1b,1,4,66.5
78,1b,1,4,66.5
78,1b,1,4,66.5
78,1b,1,4,71
79,1c,1,4,10.5
79,1c,1,4,27
79,1c,1,4,27
79,1c,1,4,36
79,1c,1,4,36
79,1c,1,4,38.5
79,1c,1,4,41
79,1c,1,4,45.5
79,1c,1,4,45.5
79,1c,1,4,48
79,1c,1,4,48
79,1c,1,4,48
79,1c,1,4,50
79,1c,1,4,50
79,1c,1,4,50
79,1c,1,4,50
79,1c,1,4,52.5
79,1c,1,4,52.5
79,1c,1,4,52.5
79,1c,1,4,52.5
79,1c,1,4,55
79,1c,1,4,55
79,1c,1,4,55
79,1c,1,4,55
79,1c,1,4,55
79,1c,1,4,59.5
79,1c,1,4,59.5
79,1c,1,4,59.5
79,1c,1,4,59.5
79,1c,1,4,62
79,1c,1,4,62
79,1c,1,4,64
79,1c,1,4,64
79,1c,1,4,64
79,1c,1,4,66.5
79,1c,1,4,66.5
79,1c,1,4,73.5
79,1c,1,4,73.5
79,1c,1,4,78
79,1c,1,4,85
80,1c,1,4,31.5
80,1c,1,4,34
80,1c,1,4,34
80,1c,1,4,38.5
80,1c,1,4,41
80,1c,1,4,43
80,1c,1,4,43
80,1c,1,4,43
80,1c,1,4,45.5
80,1c,1,4,45.5
80,1c,1,4,45.5
80,1c,1,4,45.5
80,1c,1,4,45.5
80,1c,1,4,45.5
80,1c,1,4,48
80,1c,1,4,50
80,1c,1,4,50
80,1c,1,4,50
80,1c,1,4,52.5
80,1c,1,4,52.5
80,1c,1,4,52.5
80,1c,1,4,52.5
80,1c,1,4,52.5
80,1c,1,4,55
80,1c,1,4,55
80,1c,1,4,57
80,1c,1,4,57
80,1c,1,4,57
80,1c,1,4,57
80,1c,1,4,59.5
80,1c,1,4,59.5
80,1c,1,4,62
80,1c,1,4,64
80,1c,1,4,66.5
80,1c,1,4,69
80,1c,1,4,71
80,1c,1,4,73.5
80,1c,1,4,73.5
80,1c,1,4,76
80,1c,1,4,80.5
81,1c,1,4,27
81,1c,1,4,27
81,1c,1,4,29
81,1c,1,4,34
81,1c,1,4,38.5
81,1c,1,4,38.5
81,1c,1,4,38.5
81,1c,1,4,38.5
81,1c,1,4,38.5
81,1c,1,4,38.5
81,1c,1,4,41
81,1c,1,4,43
81,1c,1,4,45.5
81,1c,1,4,45.5
81,1c,1,4,45.5
81,1c,1,4,48
81,1c,1,4,48
81,1c,1,4,52.5
81,1c,1,4,52.5
81,1c,1,4,52.5
81,1c,1,4,52.5
81,1c,1,4,52.5
81,1c,1,4,55
81,1c,1,4,55
81,1c,1,4,55
81,1c,1,4,55
81,1c,1,4,55
81,1c,1,4,57
81,1c,1,4,57
81,1c,1,4,59.5
81,1c,1,4,59.5
81,1c,1,4,59.5
81,1c,1,4,66.5
81,1c,1,4,66.5
81,1c,1,4,69
81,1c,1,4,71
81,1c,1,4,71
81,1c,1,4,71
81,1c,1,4,71
81,1c,1,4,76
82,1d,1,4,17.5
82,1d,1,4,17.5
82,1d,1,4,29
82,1d,1,4,36
82,1d,1,4,38.5
82,1d,1,4,38.5
82,1d,1,4,38.5
82,1d,1,4,38.5
82,1d,1,4,38.5
82,1d,1,4,41
82,1d,1,4,41
82,1d,1,4,43
82,1d,1,4,45.5
82,1d,1,4,48
82,1d,1,4,48
82,1d,1,4,50
82,1d,1,4,50
82,1d,1,4,52.5
82,1d,1,4,52.5
82,1d,1,4,52.5
82,1d,1,4,52.5
82,1d,1,4,55
82,1d,1,4,55
82,1d,1,4,57
82,1d,1,4,57
82,1d,1,4,57
82,1d,1,4,59.5
82,1d,1,4,62
82,1d,1,4,62
82,1d,1,4,62
82,1d,1,4,64
82,1d,1,4,66.5
82,1d,1,4,66.5
82,1d,1,4,66.5
82,1d,1,4,69
82,1d,1,4,69
82,1d,1,4,73.5
82,1d,1,4,73.5
82,1d,1,4,73.5
82,1d,1,4,78
83,1d,1,4,29
83,1d,1,4,29
83,1d,1,4,31.5
83,1d,1,4,36
83,1d,1,4,36
83,1d,1,4,38.5
83,1d,1,4,41
83,1d,1,4,41
83,1d,1,4,41
83,1d,1,4,43
83,1d,1,4,45.5
83,1d,1,4,45.5
83,1d,1,4,45.5
83,1d,1,4,48
83,1d,1,4,48
83,1d,1,4,50
83,1d,1,4,52.5
83,1d,1,4,52.5
83,1d,1,4,52.5
83,1d,1,4,52.5
83,1d,1,4,52.5
83,1d,1,4,52.5
83,1d,1,4,52.5
83,1d,1,4,52.5
83,1d,1,4,55
83,1d,1,4,55
83,1d,1,4,55
83,1d,1,4,57
83,1d,1,4,57
83,1d,1,4,57
83,1d,1,4,62
83,1d,1,4,62
83,1d,1,4,64
83,1d,1,4,64
83,1d,1,4,66.5
83,1d,1,4,66.5
83,1d,1,4,69
83,1d,1,4,69
83,1d,1,4,73.5
83,1d,1,4,73.5
84,1d,1,4,36
84,1d,1,4,36
84,1d,1,4,38.5
84,1d,1,4,45.5
84,1d,1,4,45.5
84,1d,1,4,45.5
84,1d,1,4,45.5
84,1d,1,4,45.5
84,1d,1,4,48
84,1d,1,4,48
84,1d,1,4,48
84,1d,1,4,48
84,1d,1,4,50
84,1d,1,4,50
84,1d,1,4,50
84,1d,1,4,52.5
84,1d,1,4,52.5
84,1d,1,4,52.5
84,1d,1,4,52.5
84,1d,1,4,52.5
84,1d,1,4,55
84,1d,1,4,57
84,1d,1,4,57
84,1d,1,4,57
84,1d,1,4,57
84,1d,1,4,59.5
84,1d,1,4,59.5
84,1d,1,4,59.5
84,1d,1,4,59.5
84,1d,1,4,59.5
84,1d,1,4,59.5
84,1d,1,4,59.5
84,1d,1,4,62
84,1d,1,4,62
84,1d,1,4,64
84,1d,1,4,66.5
84,1d,1,4,66.5
84,1d,1,4,66.5
84,1d,1,4,69
84,1d,1,4,71
85,1a,1,4,3.5
85,1a,1,4,34
85,1a,1,4,41
85,1a,1,4,45.5
85,1a,1,4,57
85,1a,1,4,57
85,1a,1,4,59.5
85,1a,1,4,62
85,1a,1,4,64
85,1a,1,4,64
85,1a,1,4,64
85,1a,1,4,66.5
85,1a,1,4,66.5
85,1a,1,4,66.5
85,1a,1,4,66.5
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,69
85,1a,1,4,71
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,73.5
85,1a,1,4,76
86,1a,1,4,10.5
86,1a,1,4,17.5
86,1a,1,4,36
86,1a,1,4,36
86,1a,1,4,50
86,1a,1,4,64
86,1a,1,4,66.5
86,1a,1,4,66.5
86,1a,1,4,69
86,1a,1,4,69
86,1a,1,4,69
86,1a,1,4,69
86,1a,1,4,69
86,1a,1,4,69
86,1a,1,4,71
86,1a,1,4,71
86,1a,1,4,71
86,1a,1,4,71
86,1a,1,4,71
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,73.5
86,1a,1,4,76
86,1a,1,4,76
86,1a,1,4,76
86,1a,1,4,76
86,1a,1,4,80.5
86,1a,1,4,80.5
86,1a,1,4,80.5
87,1a,1,4,17.5
87,1a,1,4,27
87,1a,1,4,50
87,1a,1,4,64
87,1a,1,4,66.5
87,1a,1,4,66.5
87,1a,1,4,66.5
87,1a,1,4,66.5
87,1a,1,4,66.5
87,1a,1,4,66.5
87,1a,1,4,69
87,1a,1,4,69
87,1a,1,4,69
87,1a,1,4,69
87,1a,1,4,69
87,1a,1,4,71
87,1a,1,4,71
87,1a,1,4,71
87,1a,1,4,71
87,1a,1,4,73.5
87,1a,1,4,73.5
87,1a,1,4,73.5
87,1a,1,4,73.5
87,1a,1,4,73.5
87,1a,1,4,73.5
87,1a,1,4,76
87,1a,1,4,76
87,1a,1,4,76
87,1a,1,4,78
87,1a,1,4,78
87,1a,1,4,78
87,1a,1,4,80.5
87,1a,1,4,80.5
87,1a,1,4,80.5
87,1a,1,4,80.5
87,1a,1,4,80.5
87,1a,1,4,80.5
87,1a,1,4,83
87,1a,1,4,83
87,1a,1,4,83
88,1b,1,4,10.5
88,1b,1,4,17.5
88,1b,1,4,34
88,1b,1,4,36
88,1b,1,4,50
88,1b,1,4,64
88,1b,1,4,64
88,1b,1,4,66.5
88,1b,1,4,66.5
88,1b,1,4,69
88,1b,1,4,69
88,1b,1,4,69
88,1b,1,4,69
88,1b,1,4,69
88,1b,1,4,71
88,1b,1,4,71
88,1b,1,4,71
88,1b,1,4,71
88,1b,1,4,71
88,1b,1,4,71
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,73.5
88,1b,1,4,76
88,1b,1,4,76
88,1b,1,4,76
88,1b,1,4,78
88,1b,1,4,80.5
88,1b,1,4,80.5
88,1b,1,4,80.5
89,1b,1,4,34
89,1b,1,4,36
89,1b,1,4,38.5
89,1b,1,4,38.5
89,1b,1,4,41
89,1b,1,4,41
89,1b,1,4,41
89,1b,1,4,41
89,1b,1,4,69
89,1b,1,4,69
89,1b,1,4,71
89,1b,1,4,71
89,1b,1,4,71
89,1b,1,4,71
89,1b,1,4,71
89,1b,1,4,71
89,1b,1,4,71
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
89,1b,1,4,73.5
